property_id,price
d56159653f5d2abc5ed5acd7,769787988
45550aa81c0151f1fd9fd8fe,731338959
735deef3382aa15930482f3e,664808452
0dd49fa8bb7be52b851c6dc9,857924349
7d3220a91e78f8bc2924d1cd,864468814
d3054072b2175deec2c1f8dc,549634080
b7574b06d593fca4eac59815,549634080
79e822115c5c1a4531366001,532745589
d3ed5316a463d38c1bd321d0,1137578746
2f1880c9b8f7ac2715e1236d,804531580
dcca1c7f109175760ff531c6,843346766
dfc4f3facf91bbd93ee0fa4d,600172021
30e134a6cbe61d7954d0f56b,385892515
385fee7bd9ad7722d45dd034,428038283
87199c236bf22903d1aafdd0,438470086
19e19ad0cd6b5e84d8aa970e,460998927
907f968e78d748fde69dd44f,720782227
be094e5db0f784e3aa013aae,441525214
7ab96f83915bc84f8c03c1bd,374993554
07f4aa9b9ff5b0b05d31e6c0,877570087
e9be8cd37abed8ab510ba1f5,914218534
5f6ad58df27b562db077b5ce,775309958
ee96d947484aaace40f9b77f,821251825
15c4aef8401208054697b81e,824007383
22d6cb11333f2839b8112b89,1245082842
288c09c33907dadbae495c11,1227978466
f71d2bca0c5fe2720a1544c4,629339289
451744cf3ce55a98db8a3562,623544903
fba9ae05a6a8a9e0c6268a9f,673046366
1338e58f7dcebf5a1ea59388,615955957
a817e8da0ada143ac87277ee,367595457
46d8bb3e9a0ca584d3c7a317,736053442
b2506aa9463aebf01e1e00ca,662532831
7ec025b9b6e6f33bf65af41b,631040388
2ff531e27672ecd2362eed55,513078839
9b3cf0d1b91b9c6a2a887647,686656936
7db5291ce4602d9b2b266872,658966832
65d5918e826c33bb950fc008,720975751
395c34e4b8f52cbdb0522459,844624541
855f4b67d2bd6d18fd03d8e7,789261564
9ff06409b37e5b5dece4604a,716713678
0508cd7bd2c77ebb6fea1e56,764756464
b45fff2e718e54772d46a3fd,726257162
cf4d2297b73dbc357d21e31b,713797453
0ada7044c5b29925abc90879,743324787
6305f02255274ab5fb6bd39c,785658252
d9a94194ae1350512beff3e6,795955809
e3896296cb80d50d9ad3f903,798108856
6514f355887c64136edb5595,727351029
f03400cc18e12903b3ffbe5a,859044349
4e134600155a64783b3f8c3e,856339968
d63ebc63c82fbf66d8b6ffd3,805576762
1bd64811bd59706844230198,927381124
a83921284639eedd4a511cb6,667448279
a2f3f7a1cd573e2a33f52e2d,774816101
47344a66471fa51f61c64652,798798464
78fd849c9429091347d7e5c9,808709721
c3daf2abea55af99c9579319,747403492
52864916eb1984abca41ec66,869001428
c62494a9d7aede44f2f84023,911566803
a2b576643f7a032371587e5e,757681596
