property_id,price
0006c9478f4e7edc53d84916,690112116
00076c8f390d5dcccc133309,796353008
001399d3861c5792ccb8b515,796073243
0016e35cfd881ee2e37b49b3,673088372
001c03f6103d35389825b62e,638534012
001d77bfb387bdf0b53e9e83,713163768
001dbdd202e9908ee42713a8,751848739
00304df33a3c9a7e396ddd3a,823050352
0037d98f6ac46a86e36def45,518110959
0038a3b703f4ec779bbcfe6b,483313419
004776514ad269b380581066,662959828
004c9da9ef1b3b5e309e475a,575505865
00571815d5a7f208eb3e7737,543981539
00586a92b53f4a8f9f6b3022,744512982
005ab848b35907e42aa0f4f2,986503568
0064cd1c55914cc8370a096f,643700651
0083ef74db679d22463a1afe,682098705
00858277a3cf4f31b8e3f738,689203987
008c7a02d158f3b17ee8e015,428820554
00a5133e7373eae3f0be8f2e,440727307
00af33cff3ff7c6927306df4,656396332
00ba709f184e70be13e5bf9b,755234331
00bff9be2d524083e3b3149d,677332767
00c1165df93a4cfe679f54e2,664734016
00c75d59ed4777481a50cbd3,747155804
00ce045307538da1b0bb7972,595927234
00cea81b78d6007eb405d5b3,740785171
00dd36caffef00fcde85b235,781033898
00dea98fbfbfeae74c513bb6,785770144
00e7c5894c739852052f566a,695670931
00e80be4feb1e8593b7713fe,581500169
00e9afbd1d27062a7bd40a3c,798646178
00eb120ba4410ed8efa24a8e,583378142
00f2621035b1969d53f03fca,811670071
00f5ba660a4fcf6ddb96220a,689560664
00f6a62599f25ac506113149,718307452
0100b3a412accebf6a3aa4b1,641211947
01018b9796a105be650ec802,613215748
010e676743f6afc01fd0838b,710389672
011a6d0f12ba108ef15076b4,226675982
011c2017b63235bf0ed3f241,522143865
01230eede2a4a74ec4ee5105,680885774
0123237414f757b9c3809f88,712645834
012b8d616667a6dcece0dfaf,710842984
013e2a07f94a99323b64d370,994814621
014799b9ef7d5244fb6640ff,1268843609
0152ffa8757aaaf417e9f997,1673060274
015d17895f32e2a8b616ca1b,748832430
01636da0aa2bc223af023a13,517995169
016bb199b12846ccb0b03191,789796941
016dd08801ad1a1e7f6e695b,1042866609
0172678cb0737e21a317eda4,509623150
017487de3455d9f642a7fadc,859326083
0181972aeb6bf451012a47c6,771454728
0183b38955437e8d0128a013,1191335802
019cd320e02a64ba3ba9a37d,756949746
019f4a25794ef01294845b51,745417959
01a5a230e8a808d844e64397,857717385
01abe3cfc94be46c1153c82d,795041310
01afa737bcfa6b1ab530eb09,801255117
01b78983d268b52137e5ac1b,480800254
01b7bb1556b5c32df8f618cc,642835615
01cac7d033166094ab9f87b0,593267379
01cda25ee8545b9fe19717ed,794475674
01db5867a69f8ea7849d69e8,813741448
01e033f5bd502c4ad398ece7,597559630
01e907d7672006fa2bba8b0f,605176511
01e9c7531cf3c63c04b9189f,648771891
01eb0a2c1033c30830161321,630696107
01edceb6c5afc2af1e129e86,298395741
01f6c99999c154461765f4c4,629280127
01f855427cbe3eb51b38288f,697277194
01f8b6799e2910f7769db175,678214565
01fb5931cb55f5308382818e,1029232336
01fe5add1e7df4b15dd73bc9,687724481
020473766363019ee40d6685,726228062
02060d2f56e979a61427f806,543893854
02091877f01c926c350b013b,957807002
020dfae44183c65b708727c7,573140100
022357a3d48ea87d58ffb46e,526739998
02259637b8ef1311c69d3d90,839100408
02277f636716264116015dde,474461615
0232a50c9afca03cbf4277c8,585517706
024c5c787d005adbe770b9bf,638971834
024d2e34a561efaf4811c17a,748491330
024e94e72ae88464621539eb,728045807
0252fcaf7bcde09274d34be5,778411885
025a98586386211b1519f9be,662760614
025b094e1ea7248f4aba72f0,385997589
025d96090a8e5bd6f786e9b6,600543935
026c6384ceba017c5f2cd66e,611168387
0274166db611aabe4e946a83,570802507
02779b92b2f9bafde0c75c11,720091636
027947dd01dc991ffefc5082,364533832
0283890ab76b10547b27e634,653885284
02888257efaae858fdc7938e,779290016
028adaf559a05c8882893767,756978614
029224b78e8f358aa9c38e94,538787677
02990998f3621fc5a3d0ee63,539807863
02a0a38b45e1b196165b0098,665007084
02a2ebb6eca5772e3526d78b,671741151
02a9c37b3d92a6da473c6fbc,598442584
02b47e60ab77588aff6cb433,442909174
02c6e8c7f36a2c68851600c6,716669233
02cb957c3db9ded3691a9004,681540310
02ce5bc5d5d286a4cc0928f6,479759614
02d598a32d864c289e3ba6b0,735761799
02d5bac2567ee9e19041ad42,874859248
02d89daa77bb313328fe0c4e,483017146
02e52d3895522d9be85c4544,565274084
02e8811bff38125bcf8e1a6d,533830466
02e89c055b7692dab024defc,410056622
02e9b077d6cece81387fda35,772171844
02ea72128a99862e9537718e,718305980
02ed31afcba033953c79d95d,658148624
02f6ffcfcdd3dbba94dd7b33,876934796
03025756be203027ab75aaae,592092914
03243195c467c67e67a7823e,618951163
0332c7ec0d3e547ec6d61664,738525052
033307467830cb865a785e3e,631668447
033521a46dae036839ad6c90,234580815
033599f7e7ecd8d9c8cfba46,655958968
033d3f8ff56907db4c453700,765510164
03463535ae93b8b123eaba8b,608469808
0349908483ce628a0a5fc164,747074309
034a30994bb2e0e446e35957,746505211
0356797c1683d002bcd94899,1073342025
0357d0ee6e0646113ea543cf,559227079
035c61042b7dbc7ef888d1a7,1096587060
035d955df5a765531d1d0d07,623573722
035de58d60807ee2c272ce82,856506986
035ea0f13f2ca01c902d5388,594554429
036177aff84b1901e0f18759,657604967
0367da7dc5374f1957a1b7f6,739116573
036fc9e01b2b1e3ef4574372,701084071
0379b6a001e4018c34e944da,677332767
038272b33c075765464761e8,644487839
038bb35043651579f443c481,610954276
0391d158ab104c5cdba31872,726331343
039a9029c4341b1528ca6b46,436009551
03a84af05df0f577e09d60c1,707022428
03ad99f1799f2a20c8cc0a50,698153389
03aea1b6ff072f117ec733af,588111057
03be8ec62dae56680beb2cf3,754140893
03d54a6e80d48c96a7f6a1fa,680906874
03de77e22e987fc3fed4eb78,600131254
03eb8da7205428e61bfb2845,548943970
03f518e2e5861002772345fd,333755205
03fb5bfbc1895115a04e8116,584452058
042bd2cfb2d33467149ece1e,758341582
042ff73057dce4d92d383cf7,387190300
04308f869d7c992ed3ea646a,683359596
0449a82dd1667c8c564904f8,713327742
044b8431b186eb022cf6fc24,620730356
044e2daf937c0d8373f2e914,800512892
045108344bf09b01b597e7ce,684093361
0451f65828e628c2220df77f,819504153
0460eacc73398bb95f0518e2,875821017
0466a7e06b152c1860d44334,793236080
0468cf58f40372acb9d5fefa,749025539
046aaa4162cd410e92b216d0,590000822
047b0ded64dcae203a3015eb,679527426
047f94605add5f6f84fc3f90,729833164
048051ce9bf8f6a48e9451fd,751119602
0482cd89d767b3b7de976c3a,337229686
0489a476b376f7f6efbc193b,456594012
04a071d777e60627223e28d4,473116182
04b28e63fbba92daf83865ba,796398275
04bb7cdebb8b66e783058248,501882851
04cc75f46642efb1192f1875,533326634
04d77c8ade9a55fddd28b00c,653209941
04e29dbe2175919265c82463,818968457
04e337d3c692f3429d47aef4,748373926
04e6a79dd3e4d8d17c8b5387,714683418
04eb0b590ce7483c615b043b,833650805
04ece9352b3810031f3f9a90,752302648
04f0fd25e2456759753bd2bc,596510745
04f968f1873a655fde8702f6,387872896
04fe204d03bd1c9876242ccd,658242773
05076b448cfbf9dede72904a,780289750
0508cd7bd2c77ebb6fea1e56,718698797
0509650d34981639b9c64a22,717905139
05119815bd72ced29391ba87,653004713
051416c05445860d5b4095e6,500004986
0515734883eea12cdacb7aab,583950572
051d68945b95562009d4029c,710014387
052505ca8210e5e651fc0b63,761784730
052957f95b6e7b41bc625009,834502272
052c93502aa794e0574db9e9,630331728
052d00805b2602cac76fed4d,658618649
05308c4f3d0e0887e4a68a92,677332767
05397b2087e5cf381809f169,466711903
053d37bf1d988505b5e91809,642536263
05402dd344c77623fa053ffa,838696853
0545fc14aece3f37864ced2d,704280081
05498e49d0b875ae6aaddd83,514278304
054cd21c3b12f165bd520313,733010189
0553a3aa7d961ada6dfcd52d,583502081
055d5ab6b22d4d0ac325fe73,657259278
055d7c66464d7e327711b497,686383068
055e29f236bb61603d4ce9eb,773580888
057585ba19d6144408d4e2da,668935597
058265732a484ac8d5497f5c,612508206
05858b1e4445f56f22e1f4bb,749596994
0587e7e1f03af8ea6c46290e,600144989
