property_id,price
d56159653f5d2abc5ed5acd7,447009878
45550aa81c0151f1fd9fd8fe,714912662
735deef3382aa15930482f3e,343687708
0dd49fa8bb7be52b851c6dc9,781879181
7d3220a91e78f8bc2924d1cd,911509891
d3054072b2175deec2c1f8dc,536286726
b7574b06d593fca4eac59815,535945589
79e822115c5c1a4531366001,682088695
d3ed5316a463d38c1bd321d0,779095192
2f1880c9b8f7ac2715e1236d,671154485
dcca1c7f109175760ff531c6,762188787
dfc4f3facf91bbd93ee0fa4d,535872781
30e134a6cbe61d7954d0f56b,526144430
385fee7bd9ad7722d45dd034,407941764
87199c236bf22903d1aafdd0,541354205
19e19ad0cd6b5e84d8aa970e,593860758
907f968e78d748fde69dd44f,656261663
be094e5db0f784e3aa013aae,534972612
7ab96f83915bc84f8c03c1bd,597614521
07f4aa9b9ff5b0b05d31e6c0,558251015
e9be8cd37abed8ab510ba1f5,721740748
5f6ad58df27b562db077b5ce,670649050
ee96d947484aaace40f9b77f,712540556
15c4aef8401208054697b81e,840993997
22d6cb11333f2839b8112b89,822369409
288c09c33907dadbae495c11,987431102
f71d2bca0c5fe2720a1544c4,396449580
451744cf3ce55a98db8a3562,476551508
fba9ae05a6a8a9e0c6268a9f,571700717
1338e58f7dcebf5a1ea59388,405019738
a817e8da0ada143ac87277ee,313357630
46d8bb3e9a0ca584d3c7a317,670777634
b2506aa9463aebf01e1e00ca,662475822
7ec025b9b6e6f33bf65af41b,650245152
2ff531e27672ecd2362eed55,586834529
9b3cf0d1b91b9c6a2a887647,505416091
7db5291ce4602d9b2b266872,600886496
65d5918e826c33bb950fc008,494235349
395c34e4b8f52cbdb0522459,668622355
855f4b67d2bd6d18fd03d8e7,694388591
9ff06409b37e5b5dece4604a,505904550
0508cd7bd2c77ebb6fea1e56,661653750
b45fff2e718e54772d46a3fd,634231665
cf4d2297b73dbc357d21e31b,488825332
0ada7044c5b29925abc90879,657648620
6305f02255274ab5fb6bd39c,572420829
d9a94194ae1350512beff3e6,708459192
e3896296cb80d50d9ad3f903,663477911
6514f355887c64136edb5595,626264573
f03400cc18e12903b3ffbe5a,836720114
4e134600155a64783b3f8c3e,681403123
d63ebc63c82fbf66d8b6ffd3,710955087
1bd64811bd59706844230198,725401465
a83921284639eedd4a511cb6,699508477
a2f3f7a1cd573e2a33f52e2d,690845256
47344a66471fa51f61c64652,740145017
78fd849c9429091347d7e5c9,689364698
c3daf2abea55af99c9579319,735219041
52864916eb1984abca41ec66,790671977
c62494a9d7aede44f2f84023,786690434
a2b576643f7a032371587e5e,837471370
e53bc68f0e97ccead24f3e56,523283133
fd82c710aad91bc90af490fe,552733069
d436abc2ee37ba3dd561e940,822000999
216a598114a403676011cb51,482966821
ea230d5eccd2b687888173bb,583534060
18bd0dd7580f2a7cb19a90b9,331075511
b143c8ca6d334f6a73c3f2a0,344243819
ab388cb4fa511968783bafee,694329228
6a4f08cd04d558a56af732d9,545979993
7216c895aa047c4f405c4941,643061899
a493488dcd906dc74cf8a604,523083069
7844b0b2bc65dced90a355c6,579370162
c1976383069b6b82ab29d092,532729934
e5cfd99e2308b7b73581dbdc,514101236
c18c2ea88f4ac53970b53d2c,600883720
842c9f0e4edf1e5a672ce15e,683831723
7dd1e46dcbddc6bf5ef694de,548462761
6cc4f32b39180bd1ec7e117b,687466687
79e643789a85dc4ffad49a25,812349827
b3402a9173d289d6db78e09d,708930149
a446507813234e358db8b573,587853443
c8ef57ddfb35061d1876f94e,755096919
360be0df2c003005e3db080e,801573121
9ab245a4c91877cb7a8661ce,799309775
a57a34c7486e7a40e8deb316,706074159
ceba7d0f56f6cb03538962fb,704779319
d5475993f9db58c3e4baf7a3,797405195
d37a1dda09e30da13ff5bfc3,726946365
68a8b8d077a8232723bf37e9,688868509
e1eea7716ca6490b7640717a,533298926
4ae6d75b10848d259ecba576,669888837
17afbce5c0b56732abbea936,741917267
84a2673eccd3cf3bd7fd3eb0,790671977
f2f4e6cbafe527b155707f01,791958046
de2e3a592cda5b76c9573c5c,792152535
fac651cf404a58f24dc7d286,875527523
e6f312a0877af26b69855a3d,868607378
333a643c623a9bc75f3a40f2,864111906
64593641e470908ef23b46cb,717235763
ce9f2f0071be658ae75ca6f9,905427595
9ab385e399a4673732b6a799,761899509
3429c774b736cefc051e2c55,639621274
a51ad0372758b2bbfe73f8fd,638409653
8c801a266256e3fbabe7e3d2,564992268
ca2f81b8fb6fda20aefb0ccb,540794053
3c1b1f86087f9b99380e387c,655852392
b0cad5d612954b8cab18101c,804845169
7eb991f4c69215377e4dac8f,746967508
0d130b8bea4321300396fa34,707091428
8dfa059401e1dca80ae65ae1,663342386
3e3f264cd0ac7a65ed2349a2,731021958
112dce80bf512f3f24391d23,564555070
ff25ded6333278149f8fb68f,669757748
d555b82c192794e87e9d536f,664456484
a787382d96ef9fce8f27bc70,656966113
8c3aa295f7bcfd9a43eb2037,729268036
13ac95652fb3cf6c43dafc66,539359348
42fc6a80b882c32f6264ac10,385842106
1e9c53e09220d689a0210ab9,360515313
3348706086aa3db5c92259c3,616411364
66d402a9b7d05f29282ddb00,513763865
cf88be51d6f31c10e5868ff7,475229210
30b3f38716be209a894b0942,462163705
0a5908a92d0ba3e36f54b1f3,725287346
dd206b6ea2d7f6555109ea39,649143880
c641febd8bc2ece3e4d2d8b6,708406150
c11fdc02a288af0572a2bca1,762235489
35dc60a65969b264ab283d6d,601986122
d9cb0f637cd4feaaaf8a21c0,640669220
7e8dfae9a5f1faf8afa706f7,524136392
a280fe7610c254b935c9dcfc,396673217
85524880fdc4e4daf90e96fd,638632988
f361109d06f6609c16724b39,494235349
3f6b2f0c0876c21755369cb6,572420829
de26819064a290ce78d8fcc1,569077514
91be1260a84ab7fa3521c495,707558131
18c8dc4549d38c918af2972e,602095627
782b0fb8641849c2c34291e6,671179687
54933f8b33a4fd6f031ed5be,581136998
953176c9a901b4f61c030432,698829727
357e2add3d68167a4f3ce15e,671999752
90332d50e91925eb9b614bef,672022854
11723d1d472bf1a3fdd8b72c,813390806
01f8b6799e2910f7769db175,792261349
a0d5001f7dd42d7f0c91d2a9,654062556
d4439c35bcb88e1490916c67,724791047
4a73dad0ff8a5262e8b07c4b,767535971
3dd8085a65f24b497ea59557,830718618
39ef085809bc80e32e7b6af6,772140701
b98ee16e8fd7d1c75a9da13c,770247293
16deb26bf740fa61e258f545,651552249
732a3bd457d7798e1fd892f6,620129417
1376058cb128a1c7729cd2e9,886010340
cac7e7c3e13af91bdc7107e8,796806825
9f3dfa6e1422f6aeac527c61,679411834
4dd3d1288ccb66ee4fb9c097,856082413
15fb97d6a43731d61e95d004,576899626
dac29573163315edf99e0e7a,558934056
b93f2864087d41c3c92d43c3,780821971
cd4656aed92f5c0a0b6b7c0c,780821971
556210496090b42ac10cf1b8,837471370
762979729fb21e56a32ed14e,837471370
ea935b76abe664d5e2c4736f,494235349
40e9ef1e7c6749b7a8d04ea9,649149738
058265732a484ac8d5497f5c,504784320
6f52ea8340cdd283f9a79720,632658250
cafe7c1ee67458e05c84d5fb,572420829
3f45ed2f08a2b03b738fbb5e,713673971
f203b18854b75c4564d7a17d,704176622
d5333f639d11bc3ab073ed72,436262259
c14f644116669a160446a945,423865929
de585856ff546e00a5a4672e,742166576
7a80663cae7c191b5d025fa0,446693010
71f80198e68fbba902650b1a,434723978
f3523e0626df8cea803ead0f,448872118
619abd5f978b1573761be86d,530875243
17a2323b855e93533a9f09f2,509647718
38e8630f2c05ea38e2257c21,533458028
1e3798d739f85ee0e5a314ca,800826209
46d0544f411bbfb6b452858c,501003271
605e7a71eecb13b23ffca0c1,661870878
7515b37b7ae7c62f3dafbe7d,503187629
28be121ada9c9303be802474,724554224
331d54f8a1bd3dabce73d6d9,499820821
22d167639ccaace593dffa31,442481797
36cd68fc3ffab79fcaa340ab,889436704
db924733e88c361cdfab874a,604518773
64eea2e9a13a8edfe8ac7027,576876556
97fe6eeed892111bfa20255b,520970531
b54e6757829ac95e2076d954,697270000
dd59b8122458557041903207,539414868
b35c58fc1c05a77433025318,572682229
c41964afa164d8b75f8dbe92,537895493
96b3ea80cce599b68f96f86e,542177811
a4bc87ad4f1ad97c0a63d843,620000908
16e62269e6aa2ea052d05f71,575386380
518b37b51f824fa0fb5075d3,579161076
