property_id,price
d56159653f5d2abc5ed5acd7,557604715
45550aa81c0151f1fd9fd8fe,715834842
735deef3382aa15930482f3e,508020136
0dd49fa8bb7be52b851c6dc9,780515850
7d3220a91e78f8bc2924d1cd,732045455
d3054072b2175deec2c1f8dc,551629019
b7574b06d593fca4eac59815,551334061
79e822115c5c1a4531366001,609547154
d3ed5316a463d38c1bd321d0,1044055824
2f1880c9b8f7ac2715e1236d,561560062
dcca1c7f109175760ff531c6,746644120
dfc4f3facf91bbd93ee0fa4d,623470000
30e134a6cbe61d7954d0f56b,453716159
385fee7bd9ad7722d45dd034,399437348
87199c236bf22903d1aafdd0,485894939
19e19ad0cd6b5e84d8aa970e,529194963
907f968e78d748fde69dd44f,694558357
be094e5db0f784e3aa013aae,478981675
7ab96f83915bc84f8c03c1bd,475621658
07f4aa9b9ff5b0b05d31e6c0,635312274
e9be8cd37abed8ab510ba1f5,726822248
5f6ad58df27b562db077b5ce,685733988
ee96d947484aaace40f9b77f,730383186
15c4aef8401208054697b81e,776931935
22d6cb11333f2839b8112b89,1022453059
288c09c33907dadbae495c11,897826184
f71d2bca0c5fe2720a1544c4,545413178
451744cf3ce55a98db8a3562,590376187
fba9ae05a6a8a9e0c6268a9f,662378087
1338e58f7dcebf5a1ea59388,555656522
a817e8da0ada143ac87277ee,225471680
46d8bb3e9a0ca584d3c7a317,721439697
b2506aa9463aebf01e1e00ca,640905779
7ec025b9b6e6f33bf65af41b,659946714
2ff531e27672ecd2362eed55,406187224
9b3cf0d1b91b9c6a2a887647,598958491
7db5291ce4602d9b2b266872,679898414
65d5918e826c33bb950fc008,600293452
395c34e4b8f52cbdb0522459,719672853
855f4b67d2bd6d18fd03d8e7,788971604
9ff06409b37e5b5dece4604a,604693756
0508cd7bd2c77ebb6fea1e56,716998952
b45fff2e718e54772d46a3fd,696889591
cf4d2297b73dbc357d21e31b,594856318
0ada7044c5b29925abc90879,713603373
6305f02255274ab5fb6bd39c,640279272
d9a94194ae1350512beff3e6,741670293
e3896296cb80d50d9ad3f903,552752626
6514f355887c64136edb5595,622073271
f03400cc18e12903b3ffbe5a,813698745
4e134600155a64783b3f8c3e,720136602
d63ebc63c82fbf66d8b6ffd3,739894278
1bd64811bd59706844230198,745013050
a83921284639eedd4a511cb6,712285766
a2f3f7a1cd573e2a33f52e2d,732896367
47344a66471fa51f61c64652,754822424
78fd849c9429091347d7e5c9,728397423
c3daf2abea55af99c9579319,726144214
52864916eb1984abca41ec66,786902789
c62494a9d7aede44f2f84023,779776993
a2b576643f7a032371587e5e,572233600
e53bc68f0e97ccead24f3e56,566771906
fd82c710aad91bc90af490fe,603445551
d436abc2ee37ba3dd561e940,783340647
216a598114a403676011cb51,607936231
ea230d5eccd2b687888173bb,625591832
18bd0dd7580f2a7cb19a90b9,317022870
b143c8ca6d334f6a73c3f2a0,297378878
ab388cb4fa511968783bafee,665802264
6a4f08cd04d558a56af732d9,501590150
7216c895aa047c4f405c4941,610386875
a493488dcd906dc74cf8a604,607298240
7844b0b2bc65dced90a355c6,646549213
c1976383069b6b82ab29d092,486183865
e5cfd99e2308b7b73581dbdc,557581944
c18c2ea88f4ac53970b53d2c,687573481
842c9f0e4edf1e5a672ce15e,721303193
7dd1e46dcbddc6bf5ef694de,484763462
6cc4f32b39180bd1ec7e117b,729566482
79e643789a85dc4ffad49a25,856112765
b3402a9173d289d6db78e09d,741049547
