property_id,price
d56159653f5d2abc5ed5acd7,562604266
45550aa81c0151f1fd9fd8fe,715157077
735deef3382aa15930482f3e,490895898
0dd49fa8bb7be52b851c6dc9,785646578
7d3220a91e78f8bc2924d1cd,736380747
d3054072b2175deec2c1f8dc,543037601
b7574b06d593fca4eac59815,542792689
79e822115c5c1a4531366001,593100795
d3ed5316a463d38c1bd321d0,991009191
2f1880c9b8f7ac2715e1236d,551406104
dcca1c7f109175760ff531c6,742347226
dfc4f3facf91bbd93ee0fa4d,600071493
30e134a6cbe61d7954d0f56b,404077525
385fee7bd9ad7722d45dd034,405434732
87199c236bf22903d1aafdd0,488157873
19e19ad0cd6b5e84d8aa970e,517118827
907f968e78d748fde69dd44f,687281734
be094e5db0f784e3aa013aae,476960887
7ab96f83915bc84f8c03c1bd,439785343
07f4aa9b9ff5b0b05d31e6c0,649096922
e9be8cd37abed8ab510ba1f5,735821467
5f6ad58df27b562db077b5ce,698851140
ee96d947484aaace40f9b77f,735966958
15c4aef8401208054697b81e,833499693
22d6cb11333f2839b8112b89,981872034
288c09c33907dadbae495c11,1017181280
f71d2bca0c5fe2720a1544c4,534226281
451744cf3ce55a98db8a3562,596373930
fba9ae05a6a8a9e0c6268a9f,660750310
1338e58f7dcebf5a1ea59388,544860894
a817e8da0ada143ac87277ee,267129024
46d8bb3e9a0ca584d3c7a317,726720043
b2506aa9463aebf01e1e00ca,628679517
7ec025b9b6e6f33bf65af41b,654453306
2ff531e27672ecd2362eed55,465110656
9b3cf0d1b91b9c6a2a887647,576514976
7db5291ce4602d9b2b266872,664415655
65d5918e826c33bb950fc008,605035833
395c34e4b8f52cbdb0522459,725591569
855f4b67d2bd6d18fd03d8e7,783898418
9ff06409b37e5b5dece4604a,612312442
0508cd7bd2c77ebb6fea1e56,718778403
b45fff2e718e54772d46a3fd,697936365
cf4d2297b73dbc357d21e31b,599735791
0ada7044c5b29925abc90879,717749458
6305f02255274ab5fb6bd39c,657052838
d9a94194ae1350512beff3e6,752143205
e3896296cb80d50d9ad3f903,537321630
6514f355887c64136edb5595,658035446
f03400cc18e12903b3ffbe5a,827703366
4e134600155a64783b3f8c3e,726717691
d63ebc63c82fbf66d8b6ffd3,752094224
1bd64811bd59706844230198,752679238
a83921284639eedd4a511cb6,726759630
a2f3f7a1cd573e2a33f52e2d,741848355
47344a66471fa51f61c64652,762172341
78fd849c9429091347d7e5c9,738505058
c3daf2abea55af99c9579319,727849731
52864916eb1984abca41ec66,795537795
c62494a9d7aede44f2f84023,789564584
a2b576643f7a032371587e5e,639659101
e53bc68f0e97ccead24f3e56,565367018
fd82c710aad91bc90af490fe,608708648
d436abc2ee37ba3dd561e940,788809161
216a598114a403676011cb51,589567890
ea230d5eccd2b687888173bb,636141533
18bd0dd7580f2a7cb19a90b9,342988150
b143c8ca6d334f6a73c3f2a0,192213305
ab388cb4fa511968783bafee,656471452
6a4f08cd04d558a56af732d9,505250705
7216c895aa047c4f405c4941,632692570
a493488dcd906dc74cf8a604,617604032
7844b0b2bc65dced90a355c6,657657496
c1976383069b6b82ab29d092,516397977
e5cfd99e2308b7b73581dbdc,555228599
c18c2ea88f4ac53970b53d2c,684858960
842c9f0e4edf1e5a672ce15e,727797948
7dd1e46dcbddc6bf5ef694de,518430238
6cc4f32b39180bd1ec7e117b,733435360
79e643789a85dc4ffad49a25,878844851
b3402a9173d289d6db78e09d,754265799
a446507813234e358db8b573,530929305
c8ef57ddfb35061d1876f94e,743815359
360be0df2c003005e3db080e,1013876168
9ab245a4c91877cb7a8661ce,950359404
a57a34c7486e7a40e8deb316,751273726
