property_id,price
d56159653f5d2abc5ed5acd7,527874741
45550aa81c0151f1fd9fd8fe,786134958
735deef3382aa15930482f3e,607123532
0dd49fa8bb7be52b851c6dc9,810921986
7d3220a91e78f8bc2924d1cd,725839401
d3054072b2175deec2c1f8dc,546860866
b7574b06d593fca4eac59815,543846675
79e822115c5c1a4531366001,509674418
d3ed5316a463d38c1bd321d0,1003060220
2f1880c9b8f7ac2715e1236d,746014204
dcca1c7f109175760ff531c6,769822638
dfc4f3facf91bbd93ee0fa4d,574941612
30e134a6cbe61d7954d0f56b,361186264
385fee7bd9ad7722d45dd034,413564781
87199c236bf22903d1aafdd0,435134461
19e19ad0cd6b5e84d8aa970e,467905425
907f968e78d748fde69dd44f,740712327
be094e5db0f784e3aa013aae,433563481
7ab96f83915bc84f8c03c1bd,359653567
07f4aa9b9ff5b0b05d31e6c0,756832744
e9be8cd37abed8ab510ba1f5,747882043
5f6ad58df27b562db077b5ce,625867584
ee96d947484aaace40f9b77f,751419591
15c4aef8401208054697b81e,712145035
22d6cb11333f2839b8112b89,1215462866
288c09c33907dadbae495c11,1319588002
f71d2bca0c5fe2720a1544c4,436994822
451744cf3ce55a98db8a3562,461558723
fba9ae05a6a8a9e0c6268a9f,563118849
1338e58f7dcebf5a1ea59388,483697184
a817e8da0ada143ac87277ee,330646986
46d8bb3e9a0ca584d3c7a317,648323541
b2506aa9463aebf01e1e00ca,666074042
7ec025b9b6e6f33bf65af41b,697449896
2ff531e27672ecd2362eed55,377619121
9b3cf0d1b91b9c6a2a887647,681862442
7db5291ce4602d9b2b266872,633160026
65d5918e826c33bb950fc008,607551036
395c34e4b8f52cbdb0522459,707048781
855f4b67d2bd6d18fd03d8e7,680051132
9ff06409b37e5b5dece4604a,619805264
0508cd7bd2c77ebb6fea1e56,656895045
b45fff2e718e54772d46a3fd,636199202
cf4d2297b73dbc357d21e31b,608516565
0ada7044c5b29925abc90879,652737924
6305f02255274ab5fb6bd39c,731696261
d9a94194ae1350512beff3e6,722121256
e3896296cb80d50d9ad3f903,860331347
6514f355887c64136edb5595,751008915
f03400cc18e12903b3ffbe5a,782594027
4e134600155a64783b3f8c3e,692734369
d63ebc63c82fbf66d8b6ffd3,667237967
1bd64811bd59706844230198,747045502
a83921284639eedd4a511cb6,672056934
a2f3f7a1cd573e2a33f52e2d,704220772
47344a66471fa51f61c64652,683644419
78fd849c9429091347d7e5c9,691792644
c3daf2abea55af99c9579319,764536050
52864916eb1984abca41ec66,800679608
c62494a9d7aede44f2f84023,850664419
a2b576643f7a032371587e5e,580769294
e53bc68f0e97ccead24f3e56,601880911
fd82c710aad91bc90af490fe,611569064
d436abc2ee37ba3dd561e940,892723255
216a598114a403676011cb51,647143070
ea230d5eccd2b687888173bb,705078461
18bd0dd7580f2a7cb19a90b9,353258510
b143c8ca6d334f6a73c3f2a0,370617902
ab388cb4fa511968783bafee,719456985
6a4f08cd04d558a56af732d9,476089456
7216c895aa047c4f405c4941,520351542
a493488dcd906dc74cf8a604,596470372
7844b0b2bc65dced90a355c6,553455378
c1976383069b6b82ab29d092,409776819
e5cfd99e2308b7b73581dbdc,582037528
c18c2ea88f4ac53970b53d2c,596136844
842c9f0e4edf1e5a672ce15e,712840883
7dd1e46dcbddc6bf5ef694de,426729569
6cc4f32b39180bd1ec7e117b,705346870
79e643789a85dc4ffad49a25,1041011180
b3402a9173d289d6db78e09d,867640485
a446507813234e358db8b573,503475467
c8ef57ddfb35061d1876f94e,672202425
360be0df2c003005e3db080e,1010436503
9ab245a4c91877cb7a8661ce,911493018
a57a34c7486e7a40e8deb316,721370351
ceba7d0f56f6cb03538962fb,711651289
d5475993f9db58c3e4baf7a3,759459586
d37a1dda09e30da13ff5bfc3,661128265
68a8b8d077a8232723bf37e9,630955690
e1eea7716ca6490b7640717a,449632826
4ae6d75b10848d259ecba576,742877963
17afbce5c0b56732abbea936,771625353
84a2673eccd3cf3bd7fd3eb0,800679608
f2f4e6cbafe527b155707f01,839784799
de2e3a592cda5b76c9573c5c,895991796
fac651cf404a58f24dc7d286,1067970131
e6f312a0877af26b69855a3d,1289969068
333a643c623a9bc75f3a40f2,916503725
64593641e470908ef23b46cb,875882118
ce9f2f0071be658ae75ca6f9,915686792
9ab385e399a4673732b6a799,766786040
3429c774b736cefc051e2c55,711093089
a51ad0372758b2bbfe73f8fd,618942735
8c801a266256e3fbabe7e3d2,673485799
ca2f81b8fb6fda20aefb0ccb,678219606
3c1b1f86087f9b99380e387c,672230036
b0cad5d612954b8cab18101c,836227696
7eb991f4c69215377e4dac8f,786420321
0d130b8bea4321300396fa34,1281927632
8dfa059401e1dca80ae65ae1,727294748
3e3f264cd0ac7a65ed2349a2,890046638
112dce80bf512f3f24391d23,386553891
ff25ded6333278149f8fb68f,726244069
d555b82c192794e87e9d536f,713676305
a787382d96ef9fce8f27bc70,974052347
8c3aa295f7bcfd9a43eb2037,1019417002
13ac95652fb3cf6c43dafc66,416240118
42fc6a80b882c32f6264ac10,456263173
1e9c53e09220d689a0210ab9,488167942
3348706086aa3db5c92259c3,677796924
66d402a9b7d05f29282ddb00,550899104
cf88be51d6f31c10e5868ff7,487469313
30b3f38716be209a894b0942,499944918
0a5908a92d0ba3e36f54b1f3,713680008
dd206b6ea2d7f6555109ea39,716725383
c641febd8bc2ece3e4d2d8b6,738361424
c11fdc02a288af0572a2bca1,689041359
35dc60a65969b264ab283d6d,771671380
d9cb0f637cd4feaaaf8a21c0,724752458
7e8dfae9a5f1faf8afa706f7,538811399
a280fe7610c254b935c9dcfc,440565982
85524880fdc4e4daf90e96fd,473615384
f361109d06f6609c16724b39,607551036
3f6b2f0c0876c21755369cb6,731696261
de26819064a290ce78d8fcc1,731456750
91be1260a84ab7fa3521c495,798250861
18c8dc4549d38c918af2972e,728722856
782b0fb8641849c2c34291e6,780431854
54933f8b33a4fd6f031ed5be,605809898
953176c9a901b4f61c030432,744423008
357e2add3d68167a4f3ce15e,627474050
90332d50e91925eb9b614bef,808308648
11723d1d472bf1a3fdd8b72c,815558405
01f8b6799e2910f7769db175,776937263
a0d5001f7dd42d7f0c91d2a9,654935848
d4439c35bcb88e1490916c67,714079824
4a73dad0ff8a5262e8b07c4b,850254121
3dd8085a65f24b497ea59557,856943428
39ef085809bc80e32e7b6af6,788142717
b98ee16e8fd7d1c75a9da13c,802299103
16deb26bf740fa61e258f545,728833826
732a3bd457d7798e1fd892f6,768536066
1376058cb128a1c7729cd2e9,778663912
cac7e7c3e13af91bdc7107e8,761215133
9f3dfa6e1422f6aeac527c61,509800535
4dd3d1288ccb66ee4fb9c097,956109931
15fb97d6a43731d61e95d004,720226676
dac29573163315edf99e0e7a,577289228
b93f2864087d41c3c92d43c3,762974482
cd4656aed92f5c0a0b6b7c0c,762974482
556210496090b42ac10cf1b8,580769294
762979729fb21e56a32ed14e,580769294
ea935b76abe664d5e2c4736f,607551036
40e9ef1e7c6749b7a8d04ea9,678105094
058265732a484ac8d5497f5c,603929507
6f52ea8340cdd283f9a79720,537086753
cafe7c1ee67458e05c84d5fb,731696261
3f45ed2f08a2b03b738fbb5e,833041490
f203b18854b75c4564d7a17d,777362894
d5333f639d11bc3ab073ed72,554129377
c14f644116669a160446a945,364336692
de585856ff546e00a5a4672e,882617404
7a80663cae7c191b5d025fa0,620603147
71f80198e68fbba902650b1a,431653008
f3523e0626df8cea803ead0f,536831796
619abd5f978b1573761be86d,661061097
17a2323b855e93533a9f09f2,679461692
38e8630f2c05ea38e2257c21,651987782
1e3798d739f85ee0e5a314ca,814821841
46d0544f411bbfb6b452858c,670356969
605e7a71eecb13b23ffca0c1,678180003
7515b37b7ae7c62f3dafbe7d,663310925
28be121ada9c9303be802474,770269133
331d54f8a1bd3dabce73d6d9,640638243
22d167639ccaace593dffa31,561395952
36cd68fc3ffab79fcaa340ab,1199671156
db924733e88c361cdfab874a,747880382
64eea2e9a13a8edfe8ac7027,848951613
97fe6eeed892111bfa20255b,659011413
b54e6757829ac95e2076d954,721011073
dd59b8122458557041903207,665335193
b35c58fc1c05a77433025318,944851116
c41964afa164d8b75f8dbe92,716869379
96b3ea80cce599b68f96f86e,531876132
a4bc87ad4f1ad97c0a63d843,816578105
16e62269e6aa2ea052d05f71,678561654
518b37b51f824fa0fb5075d3,1201144881
e083d83369cbc93fb94842a1,810772684
57deff02895d5286eda10d89,715288476
7ed35835fbe694bc237abe38,713557775
b48efa9ddf36e85164354f26,716376497
5910c9b29a1025bada93a5e1,821385568
10a650e8cb5425c97f08f68a,744738741
9e0feca2ec3043ae6f840631,700360176
35ce37bbecac6b164fa21e6c,676185749
c4955010d066e013812a85ea,1065983153
d5a83c31bec18d1c3eb9af7d,702566685
70217bd08583854329722821,657283133
28e748e7aa0a447731e06706,667635260
27929c0a3e0fd2d6d2969e03,575293550
5c5ea0d8bae75e0a5c88414f,955641667
2233f50cf7b04791cf1ddeaa,663985771
bf430621f17dcaf17fb91ac7,655162076
d8dc9de06461e0220bc55906,702372703
d988975f8c4e6ee8fd8dc1e1,726141686
bab884e0f99df269805e83a4,871535846
8fa9b20af1508af7a01e2267,987949019
b6f195d44ddbe10b78b97191,403853655
2ab0eeac4a228d5769fb4365,593747012
347a4deda03bfdde6d1c163d,566654055
17230f18b30b94606fea047d,397185196
eab4ae491bbbe7b8ab107229,697335625
07c753474a847bf2bccd55b7,665695516
b7ce05400f0261743073e072,682839769
4a33d213841d2af537aa967a,695369085
04eb0b590ce7483c615b043b,778912688
a01a51af09a3dc387a18b58c,690424534
270b930a9e22d5016ffa4019,866883647
5ed1320fe84a518e267ff537,1202123253
